pair_id,set_type,gt_found,gt_x,gt_y,v46_cx,v46_cy,v46_score,v46_consensus,ncc,grad,ctx,phase,ncc_pct,grad_pct,ctx_pct,phase_pct,prom5_ncc,prom10_ncc,prom20_ncc,prom5_grad,prom10_grad,z5_ncc,z10_ncc,comp10,comp20,comp40,d1,d2,dist_center,dist_border,curve_x,curve_y,sharpness,v25_cx,v25_cy,v25_found,v25_presence_score,v25_ml_score,v25_ncc,dist_v25_v46,delta_ncc,pop,is_correct,oof_lr,oof_hgb2,oof_hgb3,oof_hand
pair_141,SetC,0,-1.0,-1.0,807.0,411.0,0.8919138,4,0.86565214,0.6826187,0.8551896,0.7362146,99.9917236086571,99.9889648115428,99.99203932802698,99.981,0.74870026,0.99772507,0.86217964,0.6131871,0.6998407,1.690495,2.3623571,2,6,10,7.0,10.0,0.6392808459511359,193.0,-0.1798630356788635,-0.2660370469093323,0.4459000825881958,462.5032716197805,782.4695065396568,1,0.6526318977523143,0.0020670448156582,0.8704266548156738,506.62371653278416,-0.0047745108604431,C,0,0.16220284701494714,0.0006569735247054449,0.0003886172471250487,0.8
pair_142,SetC,0,-1.0,-1.0,801.0,730.0,0.23284902,3,0.19850406,0.040795013,0.05662936,0.45923984,99.98870243278245,98.41845951130291,95.99992863586336,33.1117,0.034964085,0.05498202,0.098798215,0.009951098,0.017609132,2.3224537,1.4401464,4,9,18,6.0,8.0,0.7576305168088202,199.0,-0.0296167135238647,-0.0392386615276336,0.0688553750514984,0.0,0.0,0,0.167749772517503,0.0002656125925472,0.2289627343416214,1083.7439734549853,-0.0304586738348007,C,0,0.02918630259602813,0.0011779832359723962,0.0019193112471605166,0.4
pair_143,SetC,0,-1.0,-1.0,874.5,871.5,0.76791006,4,0.7542884,0.34970164,0.72936594,0.8530526,100.0,99.99687245887284,99.99491965973534,99.9903,0.45260146,0.7113546,0.6609626,0.3107309,0.32454234,1.817705,2.505746,0,2,4,16.0,16.0,1.0550118482747006,125.5,-0.1679733395576477,-0.1160524487495422,0.2840257883071899,0.0,0.0,0,0.5658768178197717,0.0003373390811441,0.754288375377655,1234.610262390525,0.0,C,0,0.08231181489786843,0.03343364567295742,0.032667651601866354,1.0
pair_144,SetC,0,-1.0,-1.0,503.5,95.5,0.58561075,3,0.5371188,0.2858634,0.5897984,0.79096824,99.98828019505832,99.99324837324012,99.990341301178,99.7403,0.37897667,0.42683068,0.47505423,0.13416989,0.16510528,2.023341,2.315991,0,1,4,11.04536101718726,22.09072203437452,0.8090302837347932,95.5,-0.2309309542179107,-0.2963679134845733,0.5272988677024841,0.0,0.0,0,0.4450955891404421,0.0002345329574592,0.570654034614563,512.4768287444809,-0.0335352420806884,C,0,0.025947510038842728,0.0006728533005242178,0.001264820204037976,0.8
pair_145,SetC,0,-1.0,-1.0,244.5,927.5,0.84249187,4,0.8429013,0.49361786,0.86526054,0.7550992,100.0,100.0,99.99777459193044,99.9991,0.42643216,0.6767456,0.7288484,0.40406293,0.47267208,1.7374368,2.297092,2,3,6,7.0,8.06225774829855,0.9960652589062626,72.5,-0.10238778591156,-0.1416329741477966,0.2440207600593567,244.6482842181718,927.3791200766832,1,0.6246940633104515,0.0010618327680048,0.8429012894630432,0.1913116965057225,0.0,C,0,0.12771581466209111,0.024659099842935513,0.02369501496187903,0.8
pair_146,SetC,0,-1.0,-1.0,302.5,404.5,0.78643024,4,0.6805796,0.5196722,0.6633653,0.92818093,99.9958338593612,99.9974750662795,99.9922367535262,99.9973,0.517165,0.58283246,0.62370926,0.3354265,0.37417325,2.0846927,2.3988626,3,5,6,6.0,9.433981132056603,0.4387550569509142,302.5,-0.4682950973510742,-0.4220736622810364,0.8903687596321106,0.0,0.0,0,0.5344730674609265,0.0006332920326627,0.7095461487770081,505.10048505223193,-0.0289665460586547,C,0,0.15826289450321468,0.001963213817740313,0.001935361530605313,0.8
pair_147,SetC,0,-1.0,-1.0,303.0,941.0,0.9001768,4,0.8606029,0.5159767,0.8498578,1.0,99.99910220613604,99.9729379278148,99.9981300219138,100.0,0.45344934,0.6965599,0.7561995,0.43206495,0.5088142,1.8150816,2.5250258,1,1,1,7.0,45.0111097397076,0.966002070391156,59.0,0.0,0.0,0.0,105.49518004270983,632.5129766035338,1,0.6857258774205869,0.0010882221767725,0.8833908438682556,366.2955057195945,-0.0227879285812377,C,0,0.12899667328942324,0.0008295260032273921,0.0005596650256924685,0.6000000000000001
pair_148,SetC,0,-1.0,-1.0,917.0,270.0,0.8810538,4,0.7712474,0.6811779,0.79902,0.9050934,99.97962853068564,99.99278774067751,99.99339544702974,99.9979,0.6090219,0.6729167,0.71434045,0.39955315,0.46120334,2.129515,2.463976,1,2,4,8.06225774829855,16.0312195418814,0.9524473738742736,83.0,-0.5266583561897278,-0.5020350217819214,1.028693437576294,0.0,0.0,0,0.5706685404319453,0.0003385296587358,0.8127408027648926,955.9231140630504,-0.0414934158325195,C,0,0.009732305189705706,0.0032060764377789745,0.002404397547298074,0.8
pair_149,SetC,0,-1.0,-1.0,661.0,223.0,0.7914625,4,0.769656,0.4920521,0.73465145,0.7606978,99.99815225652593,99.99445676957777,99.82296460661844,99.9795,0.5067854,0.72101325,0.7456225,0.42801753,0.5124448,1.8117641,2.6942992,0,2,5,13.038404810405298,13.038404810405298,0.6407807737440318,223.0,-0.058035671710968,-0.1677390336990356,0.2257747054100036,914.7036124022944,853.1235566660895,1,0.5876199098454038,0.0002916373687649,0.7774971127510071,679.2799272843973,-0.0078411102294921,C,0,0.34819450688887327,0.001258782365036529,0.001707564943388446,0.8
pair_150,SetC,0,-1.0,-1.0,489.5,277.5,0.9041946,4,0.8065006,0.7065537,0.8279641,0.8984404,99.99974055759364,99.99974055759364,100.0,99.9984,0.6721828,0.712237,0.738548,0.4274883,0.47468004,2.336028,2.4945815,2,4,6,9.055385138137416,9.055385138137416,0.4454952300530276,277.5,-0.5235589742660522,-0.4400613307952881,0.9636203050613404,337.9993287515182,288.56256107076024,1,0.6365267094197093,0.0005412730265174,0.8082779049873352,151.904027748394,-0.0017772912979125,C,0,0.38552813821308646,0.034366607355699214,0.02688135310137659,0.8
pair_151,SetC,0,-1.0,-1.0,209.0,719.0,0.6596939,3,0.6850382,0.4070669,0.71133935,0.6294797,99.96424156861968,99.9891116195105,99.99862735565786,99.1161,0.58460647,0.7812266,0.68928564,0.3790766,0.43130133,1.5150901,2.1155012,0,5,19,13.038404810405298,13.038404810405298,0.7284009884672041,209.0,-0.0404720902442932,-0.2035903334617614,0.2440624237060547,0.0,0.0,0,0.5186041265694261,0.000118738049148,0.7070006132125854,748.7603087771146,-0.0219624042510986,C,0,0.10701843094233883,0.008584565419876218,0.01082813911703564,0.8
pair_152,SetC,0,-1.0,-1.0,690.5,768.5,0.7452115,3,0.72084373,0.5322255,0.6964002,0.8528986,99.9849831238916,99.98259949276328,99.6556101354764,99.9986,0.49580756,0.5633741,0.64655054,0.3644836,0.39688152,2.2542462,2.3998094,0,1,2,15.033296378372908,37.05401462729781,0.6584299507160956,231.5,-0.4886539578437805,-0.6154918074607849,1.1041457653045654,0.0,0.0,0,0.5761255513546372,0.0004418883648594,0.7551823854446411,1033.1420521883715,-0.0343386530876159,C,0,0.04864657892627455,0.0009644500013947854,0.001198092796213491,1.0
pair_153,SetC,0,-1.0,-1.0,121.5,837.5,0.6921458,3,0.7420858,0.40200448,0.71787745,0.69169575,99.99963289999216,99.9925356331741,99.94737703501984,98.6159,0.47688425,0.6770285,0.7110016,0.33242857,0.3911108,1.4677732,2.0491796,2,5,9,6.0,6.0,1.014235672809826,121.5,-0.016792893409729,-0.1626074910163879,0.1794003844261169,0.0,0.0,0,0.5552440422789795,9.193708095112826e-05,0.7435669898986816,846.2673927311628,-0.0014811754226684,C,0,0.0657434382230802,0.013437898897399716,0.01358838106131386,0.8
pair_154,SetC,0,-1.0,-1.0,315.0,919.0,0.77081347,4,0.73094606,0.49048468,0.74823225,0.7135734,99.98795066036404,99.98288993771696,99.97930838269149,98.2899,0.6934223,0.7126187,0.736668,0.49302202,0.49092647,1.9273957,1.9461846,1,4,8,7.810249675906654,10.63014581273465,0.9160480336750908,81.0,-0.7240040302276611,-0.9114488363265992,1.6354528665542605,0.0,0.0,0,0.5655654267906697,0.0002134883349013,0.7398608922958374,971.486489870034,-0.008914828300476,C,0,0.005431245284133649,0.0006695073494213948,0.0014023165165347813,0.8
pair_155,SetC,0,-1.0,-1.0,345.5,271.5,0.70194227,4,0.71457183,0.33919758,0.6377885,0.6974249,99.99866579984086,99.99623998136973,99.81207953643276,99.4617,0.45005316,0.62431407,0.68329644,0.29703343,0.34508055,1.642274,2.393751,0,0,0,49.09175083453431,61.1310068623117,0.5516611278674618,271.5,-0.0213038921356201,-0.1365248560905456,0.1578287482261657,0.0,0.0,0,0.5620736297209573,0.0003162978338708,0.7288622260093689,439.4115383100448,-0.0142903923988342,C,0,0.4712033580706819,0.0025705335032307707,0.003273427832026371,1.0
pair_156,SetC,0,-1.0,-1.0,730.5,956.5,0.56770766,4,0.50808036,0.117390476,0.36000195,0.9426575,99.9995211851625,99.98683259196837,99.9933932420705,99.9987,0.20540065,0.2771917,0.38990635,0.114864394,0.1252761,1.9220173,2.3339136,0,1,2,17.029386365926403,25.079872407968907,1.0227854124888562,43.5,0.0,0.0,0.0,0.0,0.0,0,0.3913578296334285,0.0002407969047362,0.5133966207504272,1203.545803033686,-0.0053162574768066,C,0,0.050050820100520574,0.00778384460886896,0.006164108215904701,0.8
pair_157,SetC,0,-1.0,-1.0,125.0,240.0,0.8490714,4,0.8616382,0.6509948,0.8194608,0.60428566,99.99344989992204,99.9906787037352,99.9233437391606,93.447,0.6349218,0.8878479,0.8229429,0.5955403,0.65236515,1.6513516,2.2916994,2,4,7,7.0,7.0,0.9126335518706288,125.0,-0.1436932682991027,-0.2286655902862548,0.3723588585853576,125.00595758999955,820.8603430203053,1,0.6625308305162206,0.0004054113658569,0.8794530630111694,580.8603430508573,-0.0178148746490478,C,0,0.04767288579421632,0.0021885115386323134,0.0014175059943931363,0.8
pair_158,SetC,0,-1.0,-1.0,749.5,439.5,0.8316294,4,0.74922425,0.5319966,0.77432877,0.9076797,99.99483014004308,99.99555151585103,99.98844171933352,99.9995,0.4796363,0.554,0.6777205,0.37075123,0.4253924,2.1587143,2.5447261,2,3,5,8.0,9.0,0.5134608066834313,250.5,-0.4701680541038513,-0.5402371883392334,1.0104053020477295,66.54396603694417,850.4748564565609,1,0.5915844718853958,0.0006876372859006,0.7769500613212585,797.075452492446,-0.0277258157730102,C,0,0.12945473232669896,0.0010856416363927176,0.0010610996860864392,0.8
pair_159,SetC,0,-1.0,-1.0,842.0,820.0,0.7601472,3,0.7962014,0.52431065,0.59993315,0.90206206,100.0,99.99974807307392,93.86934905769454,99.9998,0.54218864,0.79831153,0.7446275,0.4660885,0.52096945,1.6565427,2.29103,1,4,7,7.0,11.0,0.9367262140027895,158.0,-0.0884910225868225,-0.1851932406425476,0.2736842632293701,842.0634265013895,819.9040384385019,1,0.5962188926450237,0.0007721192278512,0.7962014079093933,0.115028441542388,0.0,C,0,0.24370592416937573,0.014064088282437883,0.005605113149404927,0.8
pair_160,SetC,0,-1.0,-1.0,330.5,956.5,0.72971976,4,0.7010118,0.48280725,0.71932125,0.59899783,99.96782097976774,99.95351919299785,99.91675196331276,85.4595,0.65107,0.6888637,0.69186753,0.5218908,0.4853746,1.975508,1.9339398,0,0,3,25.612496949731398,37.12142238654117,0.973904512773198,43.5,0.0,0.0,0.0,0.0,0.0,0,0.5442582350325224,0.0021363506604978,0.714163601398468,1011.9893774146052,-0.0131518244743347,C,0,0.019776703660594173,0.0011046429422516962,0.0025110603165290216,0.8
pair_161,SetC,0,-1.0,-1.0,818.5,809.5,0.81564397,4,0.8056056,0.47805434,0.6665926,0.9042493,100.0,100.0,98.31370643396988,99.998,0.50918996,0.74051154,0.75482637,0.42004117,0.50154364,1.8156793,2.6568756,0,2,4,13.0,14.0,0.8882173157510498,181.5,-0.0672184824943542,-0.1611571311950683,0.2283756136894226,818.527154345613,809.5908729164446,1,0.595801712317166,0.0004564990814117,0.8056055903434753,0.0948432677042283,0.0,C,0,0.3170340862977473,0.0012466182532291144,0.0013041462554951595,0.8
pair_162,SetC,0,-1.0,-1.0,237.0,621.0,0.77188426,3,0.7821049,0.6016432,0.8004926,0.688191,99.99901014722823,99.99616432050938,99.9822700105808,98.7608,0.5287503,0.5915172,0.6709156,0.34836018,0.4058671,1.9596802,2.22953,0,4,10,10.44030650891055,10.44030650891055,0.5789991364414976,237.0,-0.5096062421798706,-0.5138220191001892,1.023428201675415,0.0,0.0,0,0.573815234952904,0.0002180848942828,0.7894295454025269,664.6878966853541,-0.0073246359825134,C,0,0.10251154475907603,0.0006010457990514172,0.0005964109917740897,0.8
pair_163,SetC,0,-1.0,-1.0,813.0,891.0,0.8302896,3,0.85397667,0.6546525,0.8674937,0.7211794,99.98883941167398,99.9755470255778,99.97784856494468,97.6994,0.73501945,0.9878117,0.85273635,0.5883491,0.6711916,1.6822883,2.3452494,0,0,2,25.0,29.546573405388315,1.0016985574512924,109.0,-0.17118901014328,-0.2660398483276367,0.4372288584709167,291.0001417520706,393.06775994086456,1,0.6437176059361123,0.0001368413277205,0.8630561828613281,721.4016687679388,-0.0090795159339904,C,0,0.06272114686859068,0.006239029250667301,0.0037623204699418623,1.0
pair_164,SetC,0,-1.0,-1.0,483.0,357.0,0.7387429,3,0.76268876,0.54235524,0.77514917,0.6559156,99.99951590318548,99.99576415287294,99.9970699735396,97.8777,0.7207416,0.7314197,0.77384365,0.53390026,0.54431117,1.9278729,1.9744356,1,2,6,9.486832980505138,14.7648230602334,0.288013888554007,357.0,-0.7537707090377808,-0.9064438939094543,1.66021466255188,0.0,0.0,0,0.4886501218960283,0.0001189458504772,0.764898419380188,600.6146851351539,-0.0022096633911132,C,0,0.2248950535804097,0.8569115378490061,0.8344191412131907,0.8
pair_165,SetC,0,-1.0,-1.0,947.0,775.0,0.90786755,4,0.8540649,0.584723,0.8916745,0.92214596,99.99076183639713,99.99263443712742,99.992532932639,99.9994,0.51271296,0.75649387,0.7733928,0.47412193,0.5771721,1.7486875,2.6400301,0,2,4,13.0,14.0356688476182,1.049636127427024,53.0,0.0,0.0,0.0,148.94037376919027,238.18733622888743,1,0.6682620454018398,0.0008509911143418,0.8777697086334229,961.8040356562752,-0.0237048268318176,C,0,0.0692108838020402,0.0034556065182886815,0.0013822899260407982,0.6000000000000001
pair_166,SetC,0,-1.0,-1.0,220.5,788.5,0.51984274,4,0.41943476,0.1644422,0.3923988,0.76725113,99.99266601261928,99.94541589719914,99.973853598104,99.6249,0.25589985,0.2970425,0.35930765,0.12648961,0.1387466,2.0656264,2.2993183,0,2,4,13.038404810405298,19.026297590440446,0.803374134510192,211.5,-0.1442412137985229,-0.3529260754585266,0.4971672892570495,0.0,0.0,0,0.3473908177769964,0.00032022753712,0.4413528144359588,818.7505725188838,-0.0219180583953856,C,0,0.04354295715667431,0.005221217930174631,0.0032491741499091203,0.8
pair_167,SetC,0,-1.0,-1.0,846.0,851.0,0.9619804,4,0.90649813,0.7015377,0.8466083,1.0,100.0,100.0,99.99860054392194,100.0,0.5144344,0.7568723,0.80827546,0.5847427,0.6875668,1.9524353,2.811215,1,1,1,7.0,41.0,0.985732215157849,149.0,-0.1469634771347046,-0.1602634787559509,0.3072269558906555,845.9578977533453,851.2558710834579,1,0.6893891982270924,0.0035044513829908,0.9064981341362,0.2593118017432015,0.0,C,0,0.4027723198323798,0.04886579366099115,0.042615758667987044,0.8
pair_168,SetC,0,-1.0,-1.0,793.5,501.5,0.73728555,3,0.76943105,0.52101225,0.7827627,0.6558953,100.0,99.99987763333073,99.98715681416252,99.4415,0.68422055,0.7081607,0.7407268,0.47566327,0.4956652,1.9613203,2.137056,0,2,2,19.026297590440446,19.92485884517128,0.5870076660487493,206.5,-0.6849687695503235,-0.734067440032959,1.4190361499786377,0.0,0.0,0,0.5115019829517599,0.0003501918966625,0.7694310545921326,938.692974299904,0.0,C,0,0.056421974203353056,0.01566871818315453,0.021881199521021067,1.0
pair_169,SetC,0,-1.0,-1.0,765.5,774.5,0.9324055,4,0.8752088,0.66335803,0.8665166,0.9346977,99.99975954139737,99.99975954139737,100.0,99.9999,0.5520762,0.73422,0.82922816,0.62394965,0.6900985,1.9297657,2.7897048,0,0,0,46.01086828130936,69.00724599634447,0.7637813823339765,225.5,-0.0597602128982543,-0.2198561429977417,0.2796163558959961,765.005352728493,774.3188168107373,1,0.6310490929509676,0.0002407566591086,0.8805844187736511,0.5267857925957455,-0.0053756237030029,C,0,0.5917519619955067,0.027788475668662646,0.02449581095207658,1.0
pair_170,SetC,0,-1.0,-1.0,232.5,565.5,0.47189108,4,0.38960236,0.13867497,0.3398209,0.6644866,99.99069959178748,99.97624625470048,99.75875702760044,95.4815,0.26247585,0.30070218,0.34197557,0.07281405,0.094994426,1.903209,2.236,2,4,8,8.0,8.0,0.5508048656284729,232.5,-0.1276374459266662,-0.2462855279445648,0.3739229738712311,0.0,0.0,0,0.2727789098460382,0.0007056736151055,0.4166882038116455,611.4298815072747,-0.0270858407020568,C,0,0.03707426638774167,0.0010783269426062093,0.00092696747406458,0.8
pair_171,SetC,0,-1.0,-1.0,854.0,921.0,0.8731514,4,0.8711561,0.53116274,0.8960072,0.7812731,99.9993558037572,99.982220183699,99.98943573936326,99.9994,0.4280678,0.6749201,0.73292536,0.43929708,0.50179505,1.8364859,2.5608563,2,3,3,7.0,8.06225774829855,1.1001036314820527,79.0,-0.133249819278717,-0.123359739780426,0.256609559059143,292.8804572497492,636.3015009061854,1,0.6863067677496959,0.0012983113701041,0.877480149269104,629.2125051542771,-0.0063240528106689,C,0,0.05287895517860883,0.009734435573790034,0.005504109828332069,0.8
pair_172,SetC,0,-1.0,-1.0,132.0,354.0,0.79168403,4,0.72759664,0.47702858,0.73618776,0.8526526,99.981329283651,99.97990222252878,99.97624912328044,99.9801,0.44561735,0.5400796,0.6473576,0.3526049,0.38865674,2.1031466,2.4147942,2,4,9,8.0,8.0,0.7918080575493028,132.0,-0.4195276498794555,-0.5890963077545166,1.0086239576339722,751.0132971479045,206.9581391845536,1,0.5899806376521254,0.0009981024869204,0.769604504108429,636.2379828947569,-0.0420078635215759,C,0,0.013327559646785472,0.0005474361895223517,0.0009626284979914203,0.8
pair_173,SetC,0,-1.0,-1.0,803.5,920.5,0.74823433,4,0.7049639,0.3656718,0.7191943,0.83120054,99.95860778173704,99.982389025149,99.98395363655104,99.9871,0.5417439,0.8199886,0.65654844,0.34876758,0.36686242,1.5188667,2.115055,0,1,3,17.0,32.89376840679705,1.037174045182389,79.5,-0.0987116694450378,-0.1691759824752807,0.2678876519203186,0.0,0.0,0,0.540268098911731,0.0001626759841319,0.7156067490577698,1221.856169931633,-0.0106428265571594,C,0,0.02762209775922127,0.007471207357570507,0.004955446992863312,1.0
pair_174,SetC,0,-1.0,-1.0,612.5,152.5,0.6477303,3,0.6064961,0.29402387,0.63022256,0.9295307,99.98352540719486,99.86768437274608,99.99058916530602,99.9973,0.60662544,0.6277029,0.6082116,0.29819965,0.29247496,2.0551844,2.122502,0,0,4,28.319604517012596,30.80584360149873,0.730513518013185,152.5,-0.3618339002132416,-0.4241735637187958,0.7860074639320374,0.0,0.0,0,0.4840838058163289,0.0001969627798289,0.6258437037467957,631.1992553861261,-0.019347608089447,C,0,0.06493175413835049,0.000705804697045572,0.0013685185829599158,1.0
pair_175,SetC,0,-1.0,-1.0,301.5,838.5,0.66711366,3,0.7111046,0.39579612,0.70341843,0.6429716,99.99820444435932,99.97953066569627,99.98129951569103,95.2417,0.6069447,0.6898881,0.71350837,0.38025802,0.40058306,1.5257283,1.876086,1,5,8,6.0,11.04536101718726,0.7848171761627035,161.5,-0.0094174742698669,-0.2271909713745117,0.2366084456443786,0.0,0.0,0,0.5338039336452679,0.0002903902817093,0.722265362739563,891.0580789151737,-0.0111607909202575,C,0,0.06893134981235492,0.0035215336748354448,0.0033925129429725137,0.8
pair_176,SetC,0,-1.0,-1.0,856.0,467.0,0.56144357,4,0.43306085,0.20198321,0.49438494,0.8024974,99.97473351554274,99.96472952677286,99.99883126369612,99.7322,0.317154,0.3489845,0.37563235,0.11683092,0.13409036,2.068124,2.318123,1,3,7,6.0,11.04536101718726,0.7150524456289902,144.0,-0.1900356411933899,-0.2400806248188018,0.4301162660121918,0.0,0.0,0,0.3904326986167402,0.0121270443442364,0.4763804078102112,975.10255870857,-0.0433195531368255,C,0,0.022859386732730157,0.0007854228607851475,0.001222244133528838,0.8
pair_177,SetC,0,-1.0,-1.0,482.0,934.0,0.71663064,3,0.7375818,0.44517735,0.7429463,0.74296725,99.98632386761024,99.88615219615892,99.98776842143062,98.8384,0.7240199,0.79337335,0.7937193,0.4360496,0.47584987,1.5733165,1.8179699,1,5,8,6.0,11.0,0.8687462230133722,66.0,-0.0361329317092895,-0.2791927456855774,0.3153256773948669,0.0,0.0,0,0.5501691980533937,0.0003527578558203,0.7467710971832275,1051.0375825820884,-0.0091893076896667,C,0,0.02807315278015324,0.0027202676749729475,0.0017016754455874785,0.8
pair_178,SetC,0,-1.0,-1.0,84.5,567.5,0.36518657,3,0.256278,0.13424167,0.2861288,0.6735154,99.97283950617285,100.0,99.9925807217474,97.1593,0.24674101,0.2583384,0.2617021,0.1158157,0.123684734,1.5587351,1.6638281,2,5,15,8.602325267042627,10.0,0.8418942926519931,84.5,-0.141103446483612,-0.3096498250961303,0.4507532715797424,0.0,0.0,0,0.2012730458318887,0.0001809661633729,0.2734096646308899,573.7564814448722,-0.0171316564083099,C,0,0.016023763820547737,0.0007439389822359804,0.0008895976009351163,0.8
pair_179,SetC,0,-1.0,-1.0,850.0,282.0,0.73512036,3,0.7565662,0.44897637,0.7529272,0.78746307,100.0,99.9998810782398,100.0,99.849,0.54571974,0.6576357,0.74257314,0.41403756,0.43162578,1.6816181,2.1771173,0,0,0,54.08326913195984,65.12296062065974,0.8246793316192664,150.0,-0.0297122001647949,-0.2007480263710022,0.2304602265357971,0.0,0.0,0,0.5643550334540256,0.000225172938669,0.7565662264823914,895.5579266580136,0.0,C,0,0.18950394259093323,0.023137287078320513,0.023696507759800593,1.0
