pair_id,set_type,gt_found,gt_x,gt_y,v46_cx,v46_cy,v46_score,v46_consensus,ncc,grad,ctx,phase,ncc_pct,grad_pct,ctx_pct,phase_pct,prom5_ncc,prom10_ncc,prom20_ncc,prom5_grad,prom10_grad,z5_ncc,z10_ncc,comp10,comp20,comp40,d1,d2,dist_center,dist_border,curve_x,curve_y,sharpness,v25_cx,v25_cy,v25_found,v25_presence_score,v25_ml_score,v25_ncc,dist_v25_v46,delta_ncc,pop
pair_162,SetC,0,-1.0,-1.0,237.0,621.0,0.77188426,3,0.7821049,0.6016432,0.8004926,0.688191,99.99901014722823,99.99616432050938,99.9822700105808,98.7608,0.5287503,0.5915172,0.6709156,0.34836018,0.4058671,1.9596802,2.22953,0,4,10,10.44030650891055,10.44030650891055,0.5789991364414976,237.0,-0.5096062421798706,-0.5138220191001892,1.023428201675415,0.0,0.0,0,0.573815234952904,0.0002180848942828,0.7894295454025269,664.6878966853541,-0.007324635982513428,C
pair_163,SetC,0,-1.0,-1.0,813.0,891.0,0.8302896,3,0.85397667,0.6546525,0.8674937,0.7211794,99.98883941167398,99.97554702557781,99.97784856494467,97.6994,0.73501945,0.9878117,0.85273635,0.5883491,0.6711916,1.6822883,2.3452494,0,0,2,25.0,29.546573405388315,1.0016985574512924,109.0,-0.17118901014328003,-0.2660398483276367,0.43722885847091675,291.0001417520706,393.06775994086456,1,0.6437176059361123,0.0001368413277205,0.8630561828613281,721.4016687679388,-0.009079515933990479,C
pair_164,SetC,0,-1.0,-1.0,483.0,357.0,0.7387429,3,0.76268876,0.54235524,0.77514917,0.6559156,99.99951590318548,99.99576415287294,99.99706997353961,97.8777,0.7207416,0.7314197,0.77384365,0.53390026,0.54431117,1.9278729,1.9744356,1,2,6,9.486832980505138,14.7648230602334,0.28801388855400706,357.0,-0.7537707090377808,-0.9064438939094543,1.6602146625518799,0.0,0.0,0,0.4886501218960283,0.0001189458504772,0.764898419380188,600.6146851351539,-0.0022096633911132812,C
pair_165,SetC,0,-1.0,-1.0,947.0,775.0,0.90786755,4,0.8540649,0.584723,0.8916745,0.92214596,99.99076183639711,99.99263443712742,99.99253293263901,99.99940000000001,0.51271296,0.75649387,0.7733928,0.47412193,0.5771721,1.7486875,2.6400301,0,2,4,13.0,14.035668847618199,1.049636127427024,53.0,0.0,0.0,0.0,148.94037376919027,238.18733622888743,1,0.6682620454018398,0.0008509911143418,0.8777697086334229,961.8040356562751,-0.023704826831817627,C
pair_166,SetC,0,-1.0,-1.0,220.5,788.5,0.51984274,4,0.41943476,0.1644422,0.3923988,0.76725113,99.99266601261927,99.94541589719914,99.97385359810399,99.62490000000001,0.25589985,0.2970425,0.35930765,0.12648961,0.1387466,2.0656264,2.2993183,0,2,4,13.038404810405298,19.026297590440446,0.803374134510192,211.5,-0.14424121379852295,-0.3529260754585266,0.49716728925704956,0.0,0.0,0,0.3473908177769964,0.00032022753712,0.4413528144359588,818.7505725188838,-0.021918058395385687,C
pair_167,SetC,0,-1.0,-1.0,846.0,851.0,0.9619804,4,0.90649813,0.7015377,0.8466083,1.0,100.0,100.0,99.99860054392194,100.0,0.5144344,0.7568723,0.80827546,0.5847427,0.6875668,1.9524353,2.811215,1,1,1,7.0,41.0,0.985732215157849,149.0,-0.1469634771347046,-0.16026347875595093,0.3072269558906555,845.9578977533453,851.2558710834579,1,0.6893891982270924,0.0035044513829908,0.9064981341362,0.2593118017432015,0.0,C
pair_168,SetC,0,-1.0,-1.0,793.5,501.5,0.73728555,3,0.76943105,0.52101225,0.7827627,0.6558953,100.0,99.99987763333073,99.98715681416252,99.4415,0.68422055,0.7081607,0.7407268,0.47566327,0.4956652,1.9613203,2.137056,0,2,2,19.026297590440446,19.924858845171276,0.5870076660487493,206.5,-0.6849687695503235,-0.734067440032959,1.4190361499786377,0.0,0.0,0,0.5115019829517599,0.0003501918966625,0.7694310545921326,938.6929742999039,0.0,C
pair_169,SetC,0,-1.0,-1.0,765.5,774.5,0.9324055,4,0.8752088,0.66335803,0.8665166,0.9346977,99.99975954139735,99.99975954139735,100.0,99.9999,0.5520762,0.73422,0.82922816,0.62394965,0.6900985,1.9297657,2.7897048,0,0,0,46.010868281309364,69.00724599634447,0.7637813823339765,225.5,-0.059760212898254395,-0.2198561429977417,0.2796163558959961,765.005352728493,774.3188168107373,1,0.6310490929509676,0.0002407566591086,0.8805844187736511,0.5267857925957455,-0.00537562370300293,C
pair_170,SetC,0,-1.0,-1.0,232.5,565.5,0.47189108,4,0.38960236,0.13867497,0.3398209,0.6644866,99.99069959178749,99.97624625470047,99.75875702760045,95.4815,0.26247585,0.30070218,0.34197557,0.07281405,0.094994426,1.903209,2.236,2,4,8,8.0,8.0,0.5508048656284729,232.5,-0.12763744592666626,-0.24628552794456482,0.3739229738712311,0.0,0.0,0,0.2727789098460382,0.0007056736151055,0.4166882038116455,611.4298815072747,-0.027085840702056885,C
pair_171,SetC,0,-1.0,-1.0,854.0,921.0,0.8731514,4,0.8711561,0.53116274,0.8960072,0.7812731,99.99935580375721,99.982220183699,99.98943573936326,99.99940000000001,0.4280678,0.6749201,0.73292536,0.43929708,0.50179505,1.8364859,2.5608563,2,3,3,7.0,8.06225774829855,1.1001036314820527,79.0,-0.13324981927871704,-0.12335973978042603,0.25660955905914307,292.8804572497492,636.3015009061854,1,0.6863067677496959,0.0012983113701041,0.877480149269104,629.2125051542771,-0.006324052810668945,C
pair_172,SetC,0,-1.0,-1.0,132.0,354.0,0.79168403,4,0.72759664,0.47702858,0.73618776,0.8526526,99.981329283651,99.97990222252878,99.97624912328044,99.98010000000001,0.44561735,0.5400796,0.6473576,0.3526049,0.38865674,2.1031466,2.4147942,2,4,9,8.0,8.0,0.7918080575493028,132.0,-0.41952764987945557,-0.5890963077545166,1.0086239576339722,751.0132971479045,206.9581391845536,1,0.5899806376521254,0.0009981024869204,0.769604504108429,636.2379828947569,-0.04200786352157593,C
pair_173,SetC,0,-1.0,-1.0,803.5,920.5,0.74823433,4,0.7049639,0.3656718,0.7191943,0.83120054,99.95860778173703,99.98238902514899,99.98395363655104,99.9871,0.5417439,0.8199886,0.65654844,0.34876758,0.36686242,1.5188667,2.115055,0,1,3,17.0,32.89376840679705,1.037174045182389,79.5,-0.09871166944503784,-0.16917598247528076,0.2678876519203186,0.0,0.0,0,0.540268098911731,0.0001626759841319,0.7156067490577698,1221.856169931633,-0.010642826557159424,C
pair_174,SetC,0,-1.0,-1.0,612.5,152.5,0.6477303,3,0.6064961,0.29402387,0.63022256,0.9295307,99.98352540719486,99.86768437274608,99.99058916530602,99.9973,0.60662544,0.6277029,0.6082116,0.29819965,0.29247496,2.0551844,2.122502,0,0,4,28.319604517012593,30.805843601498726,0.730513518013185,152.5,-0.3618339002132416,-0.4241735637187958,0.7860074639320374,0.0,0.0,0,0.4840838058163289,0.0001969627798289,0.6258437037467957,631.1992553861261,-0.01934760808944702,C
pair_175,SetC,0,-1.0,-1.0,301.5,838.5,0.66711366,3,0.7111046,0.39579612,0.70341843,0.6429716,99.99820444435932,99.97953066569627,99.98129951569105,95.2417,0.6069447,0.6898881,0.71350837,0.38025802,0.40058306,1.5257283,1.876086,1,5,8,6.0,11.045361017187261,0.7848171761627035,161.5,-0.009417474269866943,-0.22719097137451172,0.23660844564437866,0.0,0.0,0,0.5338039336452679,0.0002903902817093,0.722265362739563,891.0580789151737,-0.011160790920257568,C
pair_176,SetC,0,-1.0,-1.0,856.0,467.0,0.56144357,4,0.43306085,0.20198321,0.49438494,0.8024974,99.97473351554274,99.96472952677286,99.99883126369613,99.7322,0.317154,0.3489845,0.37563235,0.11683092,0.13409036,2.068124,2.318123,1,3,7,6.0,11.045361017187261,0.7150524456289902,144.0,-0.1900356411933899,-0.24008062481880188,0.4301162660121918,0.0,0.0,0,0.3904326986167402,0.0121270443442364,0.4763804078102112,975.1025587085699,-0.04331955313682556,C
pair_177,SetC,0,-1.0,-1.0,482.0,934.0,0.71663064,3,0.7375818,0.44517735,0.7429463,0.74296725,99.98632386761024,99.88615219615893,99.98776842143062,98.83840000000001,0.7240199,0.79337335,0.7937193,0.4360496,0.47584987,1.5733165,1.8179699,1,5,8,6.0,11.0,0.8687462230133722,66.0,-0.03613293170928955,-0.2791927456855774,0.31532567739486694,0.0,0.0,0,0.5501691980533937,0.0003527578558203,0.7467710971832275,1051.0375825820884,-0.009189307689666748,C
pair_178,SetC,0,-1.0,-1.0,84.5,567.5,0.36518657,3,0.256278,0.13424167,0.2861288,0.6735154,99.97283950617285,100.0,99.99258072174739,97.1593,0.24674101,0.2583384,0.2617021,0.1158157,0.123684734,1.5587351,1.6638281,2,5,15,8.602325267042627,10.0,0.8418942926519931,84.5,-0.14110344648361206,-0.30964982509613037,0.45075327157974243,0.0,0.0,0,0.2012730458318887,0.0001809661633729,0.2734096646308899,573.7564814448722,-0.017131656408309937,C
pair_179,SetC,0,-1.0,-1.0,850.0,282.0,0.73512036,3,0.7565662,0.44897637,0.7529272,0.78746307,100.0,99.99988107823981,100.0,99.849,0.54571974,0.6576357,0.74257314,0.41403756,0.43162578,1.6816181,2.1771173,0,0,0,54.08326913195984,65.12296062065974,0.8246793316192664,150.0,-0.029712200164794922,-0.2007480263710022,0.23046022653579712,0.0,0.0,0,0.5643550334540256,0.000225172938669,0.7565662264823914,895.5579266580136,0.0,C
